Obs ID,Date Observed,Number,Sex,Species,County,Survey Method
27683,23-May-25,1,Queen,B. fervidus (Yellow),Walworth,Incidental
27687,23-May-25,1,Queen,B. bimaculatus (Twospotted),Dane,Incidental
27775,23-May-25,2,Queen,B. bimaculatus (Twospotted),Monroe,Incidental
27686,23-May-25,1,Queen,B. rufocinctus (Redbelted),Waukesha,Incidental
27688,23-May-25,1,Female,B. bimaculatus (Twospotted),Milwaukee,Incidental
29649,23-May-25,2,Queen,B. impatiens (Common eastern),Unknown,Incidental
27676,23-May-25,1,Female,B. bimaculatus (Twospotted),Racine,Incidental
27679,23-May-25,1,Queen,B. griseocollis (Brownbelted),La Crosse,Incidental
27680,23-May-25,1,Queen,B. impatiens (Common eastern),Racine,Incidental
27681,23-May-25,1,Queen,B. griseocollis (Brownbelted),Waukesha,Incidental
27707,23-May-25,1,Queen,B. griseocollis (Brownbelted),Dane,Incidental
27774,23-May-25,1,Queen,B. insularis (Indiscriminate cuckoo),Monroe,Incidental
27682,23-May-25,1,Female,B. bimaculatus (Twospotted),Waukesha,Incidental
27678,23-May-25,2,Queen,B. fervidus (Yellow),Milwaukee,Incidental
27891,23-May-25,1,Queen,B. impatiens (Common eastern),Washington,Incidental
27895,23-May-25,1,Queen,B. impatiens (Common eastern),Brown,Incidental
27684,23-May-25,1,Queen,B. impatiens (Common eastern),La Crosse,Incidental
27685,23-May-25,1,Queen,B. bimaculatus (Twospotted),La Crosse,Incidental
27694,23-May-25,1,Queen,B. auricomus (Black and gold),Iowa,Incidental
27771,23-May-25,1,Queen,B. terricola (Yellowbanded),Bayfield,Incidental
27776,23-May-25,6,Queen,B. impatiens (Common eastern),Monroe,Incidental
27857,22-May-25,4,Queen,B. bimaculatus (Twospotted),Door,Small Area
27671,22-May-25,1,Queen,B. impatiens (Common eastern),Dane,Incidental
27673,22-May-25,1,Queen,B. impatiens (Common eastern),Jefferson,Incidental
27732,22-May-25,1,Queen,B. griseocollis (Brownbelted),Dane,Incidental
27811,22-May-25,1,Female,B. griseocollis (Brownbelted),Waukesha,Incidental
27672,22-May-25,2,Queen,B. griseocollis (Brownbelted),La Crosse,Incidental
27669,22-May-25,1,Female,B. bimaculatus (Twospotted),Dane,Incidental
27709,22-May-25,1,Queen,B. impatiens (Common eastern),Dane,Incidental
27670,22-May-25,1,Female,B. bimaculatus (Twospotted),La Crosse,Incidental
27677,22-May-25,1,Queen,B. vagans (Half-black),Dodge,Incidental
27649,19-May-25,1,Queen,B. vagans (Half-black),Door,Incidental
27626,18-May-25,3,Queen,B. griseocollis (Brownbelted),La Crosse,Incidental
27635,18-May-25,1,Queen,B. impatiens (Common eastern),Dane,Incidental
27634,18-May-25,1,Queen,B. impatiens (Common eastern),Columbia,Incidental
27640,18-May-25,1,Queen,B. impatiens (Common eastern),Wood,Incidental
27770,18-May-25,1,Queen,B. vagans (Half-black),Eau Claire,Incidental
27768,18-May-25,1,Queen,B. bimaculatus (Twospotted),Eau Claire,Incidental
27633,18-May-25,1,Queen,B. ternarius (Tricolored),Sawyer,Incidental
27630,18-May-25,1,Queen,B. vagans (Half-black),Green,Incidental
